name,uf_id,created_at,latitude,longitude
Bento Gonçalves,21,2023-10-30 09:23:31.917,-29.1674019332,-51.5155603063
Boa Vista das Missões,21,2023-10-30 09:23:31.917,-27.666111035,-53.3127563938
Boa Vista do Buricá,21,2023-10-30 09:23:31.917,-27.6715669968,-54.1094812553
Boa Vista do Cadeado,21,2023-10-30 09:23:31.917,-28.5774344755,-53.8137346351
Boa Vista do Incra,21,2023-10-30 09:23:31.917,-28.818488034,-53.3887049606
Boa Vista do Sul,21,2023-10-30 09:23:31.917,-29.3501193715,-51.6772718371
Bom Jesus,21,2023-10-30 09:23:31.917,-28.6705776756,-50.43334927
Bom Princípio,21,2023-10-30 09:23:31.917,-29.4944851149,-51.3555190974
Bom Progresso,21,2023-10-30 09:23:31.917,-27.5467742042,-53.8667908856
Bom Retiro do Sul,21,2023-10-30 09:23:31.917,-29.6074226199,-51.943846766
Boqueirão do Leão,21,2023-10-30 09:23:31.917,-29.3051579179,-52.4280502645
Bossoroca,21,2023-10-30 09:23:31.917,-28.7307243302,-54.9098109253
Bozano,21,2023-10-30 09:23:31.917,-28.3662899402,-53.7724021388
Braga,21,2023-10-30 09:23:31.917,-27.6191925075,-53.7443293821
Brochier,21,2023-10-30 09:23:31.917,-29.5555279556,-51.5889159717
Butiá,21,2023-10-30 09:23:31.917,-30.1161440126,-51.9614829532
Caçapava do Sul,21,2023-10-30 09:23:31.917,-30.5147432341,-53.48756892
Cacequi,21,2023-10-30 09:23:31.917,-29.8802876605,-54.8277276903
Cachoeira do Sul,21,2023-10-30 09:23:31.917,-30.0458199797,-52.8934125585
Cachoeirinha,21,2023-10-30 09:23:31.917,-29.9506294443,-51.0936769543
Cacique Doble,21,2023-10-30 09:23:31.917,-27.768232466,-51.6641134498
Caibaté,21,2023-10-30 09:23:31.917,-28.2910748192,-54.6378867042
Caiçara,21,2023-10-30 09:23:31.917,-27.2809406646,-53.4318954851
Camaquã,21,2023-10-30 09:23:31.917,-30.8507043893,-51.8146009062
Camargo,21,2023-10-30 09:23:31.917,-28.5892375315,-52.2037989733
Cambará do Sul,21,2023-10-30 09:23:31.917,-29.0481752734,-50.1437653843
Campestre da Serra,21,2023-10-30 09:23:31.917,-28.7965122469,-51.0956640048
Campina das Missões,21,2023-10-30 09:23:31.917,-27.9916900284,-54.8453289508
Campinas do Sul,21,2023-10-30 09:23:31.917,-27.7116014161,-52.6331044778
Campo Bom,21,2023-10-30 09:23:31.917,-29.6756850971,-51.0588699243
Campo Novo,21,2023-10-30 09:23:31.917,-27.6744926102,-53.8028138687
Campos Borges,21,2023-10-30 09:23:31.917,-28.8921317673,-52.9989147332
Candelária,21,2023-10-30 09:23:31.917,-29.671285416,-52.7896684388
Cândido Godói,21,2023-10-30 09:23:31.917,-27.9513180681,-54.7528340429
Candiota,21,2023-10-30 09:23:31.917,-31.5610097236,-53.6778046425
Canela,21,2023-10-30 09:23:31.917,-29.3579718504,-50.8148673494
Canguçu,21,2023-10-30 09:23:31.917,-31.3938595243,-52.6762858321
Canoas,21,2023-10-30 09:23:31.917,-29.9186967065,-51.1810297807
Canudos do Vale,21,2023-10-30 09:23:31.917,-29.3235252963,-52.2323826172
Capão Bonito do Sul,21,2023-10-30 09:23:31.917,-28.1259752949,-51.3951584627
Capão da Canoa,21,2023-10-30 09:23:31.917,-29.7614666401,-50.0200224443
Capão do Cipó,21,2023-10-30 09:23:31.917,-28.9316275196,-54.554699
Capão do Leão,21,2023-10-30 09:23:31.917,-31.7668386566,-52.4870075721
Capivari do Sul,21,2023-10-30 09:23:31.917,-30.1496596629,-50.5088079341
Capela de Santana,21,2023-10-30 09:23:31.917,-29.701944852,-51.3217693454
Capitão,21,2023-10-30 09:23:31.917,-29.2694996086,-51.9859688456
Carazinho,21,2023-10-30 09:23:31.917,-28.2865105909,-52.7918973881
Caraá,21,2023-10-30 09:23:31.917,-29.7786374562,-50.4357564296
Carlos Barbosa,21,2023-10-30 09:23:31.917,-29.2982968059,-51.50381763
Carlos Gomes,21,2023-10-30 09:23:31.917,-27.7148920751,-51.9175762299
Casca,21,2023-10-30 09:23:31.917,-28.5598740168,-51.9832326574
Caseiros,21,2023-10-30 09:23:31.917,-28.2735654703,-51.6926828223
Catuípe,21,2023-10-30 09:23:31.917,-28.2542344725,-54.0123868477
Caxias do Sul,21,2023-10-30 09:23:31.917,-29.1668990111,-51.1788602059
Centenário,21,2023-10-30 09:23:31.917,-27.7628471304,-52.0020538458
Cerrito,21,2023-10-30 09:23:31.917,-31.8526391268,-52.8148023323
Cerro Branco,21,2023-10-30 09:23:31.917,-29.6562871949,-52.9419778017
Cerro Grande,21,2023-10-30 09:23:31.917,-27.6079801347,-53.1659130765
Cerro Grande do Sul,21,2023-10-30 09:23:31.917,-30.602028929,-51.7531032652
Cerro Largo,21,2023-10-30 09:23:31.917,-28.147840877,-54.7399972399
Chapada,21,2023-10-30 09:23:31.917,-28.0584504612,-53.0672769044
Charqueadas,21,2023-10-30 09:23:31.917,-29.956800363,-51.6250060522
Charrua,21,2023-10-30 09:23:31.917,-27.9528311011,-52.0294119535
Chiapetta,21,2023-10-30 09:23:31.917,-27.917364754,-53.9457497024
Chuí,21,2023-10-30 09:23:31.917,-33.6875668687,-53.4626751417
Chuvisca,21,2023-10-30 09:23:31.917,-30.7574267112,-51.9785422226
Cidreira,21,2023-10-30 09:23:31.917,-30.1811699862,-50.2090923339
Ciríaco,21,2023-10-30 09:23:31.917,-28.3443025435,-51.883031292
Colinas,21,2023-10-30 09:23:31.917,-29.3925368716,-51.8685755465
Colorado,21,2023-10-30 09:23:31.917,-28.5229477599,-52.9931763195
Condor,21,2023-10-30 09:23:31.917,-28.2052957753,-53.4889433309
Constantina,21,2023-10-30 09:23:31.917,-27.7304110864,-52.9877388321
Coqueiro Baixo,21,2023-10-30 09:23:31.917,-29.1792568013,-52.0946025596
Coqueiros do Sul,21,2023-10-30 09:23:31.917,-28.1174283206,-52.7788008456
Coronel Barros,21,2023-10-30 09:23:31.917,-28.3845408587,-54.0736624303
Coronel Bicaco,21,2023-10-30 09:23:31.917,-27.7178730196,-53.7091281065
Coronel Pilar,21,2023-10-30 09:23:31.917,-29.2727100754,-51.6849345966
Cotiporã,21,2023-10-30 09:23:31.917,-28.9985764276,-51.6964336774
Coxilha,21,2023-10-30 09:23:31.917,-28.1213417108,-52.3002778295
Crissiumal,21,2023-10-30 09:23:31.917,-27.4980122694,-54.1000349062
Cristal,21,2023-10-30 09:23:31.917,-30.9993451918,-52.0494104018
Cristal do Sul,21,2023-10-30 09:23:31.917,-27.4536295672,-53.2491844953
Cruz Alta,21,2023-10-30 09:23:31.917,-28.6424466085,-53.6052407621
Cruzaltense,21,2023-10-30 09:23:31.917,-27.6648881086,-52.6481429882
Cruzeiro do Sul,21,2023-10-30 09:23:31.917,-29.5082909687,-51.9915758852
David Canabarro,21,2023-10-30 09:23:31.917,-28.3846115341,-51.8522490565
Derrubadas,21,2023-10-30 09:23:31.917,-27.2653909363,-53.8651194603
Dezesseis de Novembro,21,2023-10-30 09:23:31.917,-28.2268764435,-55.048208502
Dilermando de Aguiar,21,2023-10-30 09:23:31.917,-29.7019639098,-54.2135603845
Dois Irmãos,21,2023-10-30 09:23:31.917,-29.5841587789,-51.087619313
Dois Irmãos das Missões,21,2023-10-30 09:23:31.917,-27.6575367314,-53.5308646235
Dois Lajeados,21,2023-10-30 09:23:31.917,-28.9752053862,-51.8351029869
Dom Feliciano,21,2023-10-30 09:23:31.917,-30.7085984263,-52.1039335797
Dom Pedro de Alcântara,21,2023-10-30 09:23:31.917,-29.3701870791,-49.8495499617
Dom Pedrito,21,2023-10-30 09:23:31.917,-30.9812670568,-54.6741301838
Dona Francisca,21,2023-10-30 09:23:31.917,-29.6248524913,-53.3623331808
Doutor Maurício Cardoso,21,2023-10-30 09:23:31.917,-27.5092126137,-54.3582679905
Doutor Ricardo,21,2023-10-30 09:23:31.917,-29.099031061,-51.9849043921
Eldorado do Sul,21,2023-10-30 09:23:31.917,-29.9992925946,-51.310418926
Encantado,21,2023-10-30 09:23:31.917,-29.2399172072,-51.8730231344
Encruzilhada do Sul,21,2023-10-30 09:23:31.917,-30.5436573248,-52.5220453899
Engenho Velho,21,2023-10-30 09:23:31.917,-27.7085865197,-52.911920503
Entre-Ijuís,21,2023-10-30 09:23:31.917,-28.3627942779,-54.2714318512
Entre Rios do Sul,21,2023-10-30 09:23:31.917,-27.5288579316,-52.7350679521
Erebango,21,2023-10-30 09:23:31.917,-27.8491959409,-52.299711403
Erechim,21,2023-10-30 09:23:31.917,-27.6334058108,-52.2758768979
Ernestina,21,2023-10-30 09:23:31.917,-28.4971546905,-52.5721762089
Herval,21,2023-10-30 09:23:31.917,-32.0267435512,-53.3943378609
Erval Grande,21,2023-10-30 09:23:31.917,-27.3933366745,-52.5701120524
Erval Seco,21,2023-10-30 09:23:31.917,-27.5494171265,-53.5095730837
Esmeralda,21,2023-10-30 09:23:31.917,-28.057276348,-51.1887936625
Esperança do Sul,21,2023-10-30 09:23:31.917,-27.3599436088,-53.9927678151
Espumoso,21,2023-10-30 09:23:31.917,-28.7314451425,-52.8419269709
Estação,21,2023-10-30 09:23:31.917,-27.9090063415,-52.2704857967
Estância Velha,21,2023-10-30 09:23:31.917,-29.6501479676,-51.174293925
Esteio,21,2023-10-30 09:23:31.917,-29.8521862955,-51.1438373394
Estrela,21,2023-10-30 09:23:31.917,-29.5034718768,-51.9702602942
Estrela Velha,21,2023-10-30 09:23:31.917,-29.1796613617,-53.1602937787
Eugênio de Castro,21,2023-10-30 09:23:31.917,-28.5250597626,-54.1481126185
Fagundes Varela,21,2023-10-30 09:23:31.917,-28.8821343126,-51.6914487477
Farroupilha,21,2023-10-30 09:23:31.917,-29.2236791868,-51.3483495738
Faxinal do Soturno,21,2023-10-30 09:23:31.917,-29.5743295398,-53.4390648197
Faxinalzinho,21,2023-10-30 09:23:31.917,-27.4254155069,-52.6705912422
Fazenda Vilanova,21,2023-10-30 09:23:31.917,-29.5885745297,-51.8211830446
Feliz,21,2023-10-30 09:23:31.917,-29.4539709262,-51.3101021354
Flores da Cunha,21,2023-10-30 09:23:31.917,-29.0311421437,-51.1822205769
Floriano Peixoto,21,2023-10-30 09:23:31.917,-27.8625092779,-52.0856070999
Fontoura Xavier,21,2023-10-30 09:23:31.917,-28.9821677892,-52.3449531838
Formigueiro,21,2023-10-30 09:23:31.917,-29.9976338154,-53.5002944149
Forquetinha,21,2023-10-30 09:23:31.917,-29.3806337847,-52.0969170585
Fortaleza dos Valos,21,2023-10-30 09:23:31.917,-28.787882971,-53.2355232639
Frederico Westphalen,21,2023-10-30 09:23:31.917,-27.3588824124,-53.4007767389
Garibaldi,21,2023-10-30 09:23:31.917,-29.2545491128,-51.5295484588
Garruchos,21,2023-10-30 09:23:31.917,-28.1894767901,-55.6340719501
Gaurama,21,2023-10-30 09:23:31.917,-27.5838577563,-52.1001384605
General Câmara,21,2023-10-30 09:23:31.917,-29.9029837414,-51.7634306851
Gentil,21,2023-10-30 09:23:31.917,-28.433848467,-52.0345235699
Getúlio Vargas,21,2023-10-30 09:23:31.917,-27.8759119305,-52.2495741233
Giruá,21,2023-10-30 09:23:31.917,-28.0297443729,-54.3508400777
Glorinha,21,2023-10-30 09:23:31.917,-29.8771339613,-50.7862074319
Gramado,21,2023-10-30 09:23:31.917,-29.3797375184,-50.8719457003
Gramado dos Loureiros,21,2023-10-30 09:23:31.917,-27.4443850214,-52.918217983
Gramado Xavier,21,2023-10-30 09:23:31.917,-29.2699362175,-52.577837757
Gravataí,21,2023-10-30 09:23:31.917,-29.9455189133,-50.9907929748
Guabiju,21,2023-10-30 09:23:31.917,-28.540671531,-51.6910473581
Guaíba,21,2023-10-30 09:23:31.917,-30.1086019224,-51.3146836637
Guaporé,21,2023-10-30 09:23:31.917,-28.8491336405,-51.8906506875
Guarani das Missões,21,2023-10-30 09:23:31.917,-28.1417792573,-54.5605559297
Harmonia,21,2023-10-30 09:23:31.917,-29.5490490868,-51.4140397047
Herveiras,21,2023-10-30 09:23:31.917,-29.4570438109,-52.6501705958
Horizontina,21,2023-10-30 09:23:31.917,-27.6300969137,-54.3087915109
Hulha Negra,21,2023-10-30 09:23:31.917,-31.4050982484,-53.867824794
Humaitá,21,2023-10-30 09:23:31.917,-27.5614898161,-53.9765055737
Ibarama,21,2023-10-30 09:23:31.917,-29.4207443611,-53.1332000129
Ibiaçá,21,2023-10-30 09:23:31.917,-28.0488495215,-51.8572520902
Ibiraiaras,21,2023-10-30 09:23:31.917,-28.3692267294,-51.6353239892
Ibirapuitã,21,2023-10-30 09:23:31.917,-28.6150204152,-52.5193855878
Ibirubá,21,2023-10-30 09:23:31.917,-28.6276077824,-53.0883540195
Igrejinha,21,2023-10-30 09:23:31.917,-29.5722204558,-50.7987107333
Ijuí,21,2023-10-30 09:23:31.917,-28.388536541,-53.9180668357
Ilópolis,21,2023-10-30 09:23:31.917,-28.9291527318,-52.1221574946
Imbé,21,2023-10-30 09:23:31.917,-29.9747778207,-50.1305799407
Imigrante,21,2023-10-30 09:23:31.917,-29.3521581198,-51.7701905101
Independência,21,2023-10-30 09:23:31.917,-27.8473315581,-54.1881083346
Inhacorá,21,2023-10-30 09:23:31.917,-27.8804544583,-54.0125455914
Ipê,21,2023-10-30 09:23:31.917,-28.8183280318,-51.2799101922
Ipiranga do Sul,21,2023-10-30 09:23:31.917,-27.9359842849,-52.4250606441
Iraí,21,2023-10-30 09:23:31.917,-27.192281975,-53.2642960185
Itaara,21,2023-10-30 09:23:31.917,-29.6028879547,-53.757849249
Itacurubi,21,2023-10-30 09:23:31.917,-28.8022050331,-55.2327232641
Itapuca,21,2023-10-30 09:23:31.917,-28.780295703,-52.1723668452
Itaqui,21,2023-10-30 09:23:31.917,-29.1286368991,-56.557133497
Itati,21,2023-10-30 09:23:31.917,-29.5002484955,-50.1017822614
Itatiba do Sul,21,2023-10-30 09:23:31.917,-27.3832919401,-52.4524432547
Ivorá,21,2023-10-30 09:23:31.917,-29.5195344843,-53.5808856194
Ivoti,21,2023-10-30 09:23:31.917,-29.5941565229,-51.1595741943
Jaboticaba,21,2023-10-30 09:23:31.917,-27.6312223863,-53.284389402
Jacuizinho,21,2023-10-30 09:23:31.917,-29.0338163561,-53.0565506588
Jacutinga,21,2023-10-30 09:23:31.917,-27.7284936336,-52.5431728064
Jaguarão,21,2023-10-30 09:23:31.917,-32.5635686685,-53.3775229153
Jaguari,21,2023-10-30 09:23:31.917,-29.4973467312,-54.6938466713
Jaquirana,21,2023-10-30 09:23:31.917,-28.8805675913,-50.3580367222
Jari,21,2023-10-30 09:23:31.917,-29.2900810968,-54.2199358203
Jóia,21,2023-10-30 09:23:31.917,-28.6456235346,-54.115964897
Júlio de Castilhos,21,2023-10-30 09:23:31.917,-29.2264491193,-53.6830996146
Lagoa Bonita do Sul,21,2023-10-30 09:23:31.917,-29.4941314004,-53.0169831808
Lagoão,21,2023-10-30 09:23:31.917,-29.2243164011,-52.7750289083
Lagoa dos Três Cantos,21,2023-10-30 09:23:31.917,-28.5694681327,-52.8578352424
Lagoa Vermelha,21,2023-10-30 09:23:31.917,-28.2088702462,-51.5272285291
Lajeado,21,2023-10-30 09:23:31.917,-29.4654544025,-51.9678277005
Lajeado do Bugre,21,2023-10-30 09:23:31.917,-27.6907694084,-53.1813871338
Lavras do Sul,21,2023-10-30 09:23:31.917,-30.812009993,-53.8984766555
Liberato Salzano,21,2023-10-30 09:23:31.917,-27.5964701639,-53.0748607372
Lindolfo Collor,21,2023-10-30 09:23:31.917,-29.6008035858,-51.2081553216
Linha Nova,21,2023-10-30 09:23:31.917,-29.4626386026,-51.2019020948
Machadinho,21,2023-10-30 09:23:31.917,-27.5681399699,-51.6675073605
Maçambará,21,2023-10-30 09:23:31.917,-29.1461441992,-56.0636134817
Mampituba,21,2023-10-30 09:23:31.917,-29.2106494197,-49.9365135524
Manoel Viana,21,2023-10-30 09:23:31.917,-29.5805371826,-55.4916625395
Maquiné,21,2023-10-30 09:23:31.917,-29.6791370129,-50.2033948126
Maratá,21,2023-10-30 09:23:31.917,-29.5553229676,-51.5555668833
Marau,21,2023-10-30 09:23:31.917,-28.4484539273,-52.196776934
Marcelino Ramos,21,2023-10-30 09:23:31.917,-27.4613912129,-51.9133189437
Mariana Pimentel,21,2023-10-30 09:23:31.917,-30.3536222023,-51.5873429914
Mariano Moro,21,2023-10-30 09:23:31.917,-27.3526127883,-52.1488918173
Marques de Souza,21,2023-10-30 09:23:31.917,-29.3291373441,-52.0978044284
Mata,21,2023-10-30 09:23:31.917,-29.5693917756,-54.4524354819
Mato Castelhano,21,2023-10-30 09:23:31.917,-28.2757617412,-52.1972608812
Mato Leitão,21,2023-10-30 09:23:31.917,-29.5248303378,-52.1330293263
Mato Queimado,21,2023-10-30 09:23:31.917,-28.255815987,-54.6168368777
Maximiliano de Almeida,21,2023-10-30 09:23:31.917,-27.6349406518,-51.801718197
Minas do Leão,21,2023-10-30 09:23:31.917,-30.1224395107,-52.0512801986
Miraguaí,21,2023-10-30 09:23:31.917,-27.4960764231,-53.6859940448
Montauri,21,2023-10-30 09:23:31.917,-28.6532071851,-52.0761081911
Monte Alegre dos Campos,21,2023-10-30 09:23:31.917,-28.6850717757,-50.7828337051
Monte Belo do Sul,21,2023-10-30 09:23:31.917,-29.1599412231,-51.6315592454
Montenegro,21,2023-10-30 09:23:31.917,-29.6881186099,-51.4612993757
Mormaço,21,2023-10-30 09:23:31.917,-28.6933512202,-52.6928263151
Morrinhos do Sul,21,2023-10-30 09:23:31.917,-29.36296363,-49.9327629743
Morro Redondo,21,2023-10-30 09:23:31.917,-31.5822032274,-52.6577802014
Morro Reuter,21,2023-10-30 09:23:31.917,-29.5393416586,-51.0800883478
Mostardas,21,2023-10-30 09:23:31.917,-31.1082251074,-50.9191588511
Muçum,21,2023-10-30 09:23:31.917,-29.1656148146,-51.8660555261
Muitos Capões,21,2023-10-30 09:23:31.917,-28.3189128015,-51.1846023449
Muliterno,21,2023-10-30 09:23:31.917,-28.3302653563,-51.7687012353
Não-Me-Toque,21,2023-10-30 09:23:31.917,-28.4599067659,-52.8192794924
Nicolau Vergueiro,21,2023-10-30 09:23:31.917,-28.5362148139,-52.4624006732
Nonoai,21,2023-10-30 09:23:31.917,-27.3546645325,-52.7761885672
Nova Alvorada,21,2023-10-30 09:23:31.917,-28.6765644328,-52.1671339173
Nova Araçá,21,2023-10-30 09:23:31.917,-28.6581760371,-51.742164634
Nova Bassano,21,2023-10-30 09:23:31.917,-28.7234686416,-51.7032314174
Nova Boa Vista,21,2023-10-30 09:23:31.917,-27.9879676591,-52.9814768438
Nova Bréscia,21,2023-10-30 09:23:31.917,-29.2165114325,-52.0179835406
Nova Candelária,21,2023-10-30 09:23:31.917,-27.6120981609,-54.1041142398
Nova Esperança do Sul,21,2023-10-30 09:23:31.917,-29.4045957086,-54.8358729019
Nova Hartz,21,2023-10-30 09:23:31.917,-29.585747533,-50.9037934307
Nova Pádua,21,2023-10-30 09:23:31.917,-29.0300464453,-51.3068246422
Nova Palma,21,2023-10-30 09:23:31.917,-29.473025738,-53.4706351109
Nova Petrópolis,21,2023-10-30 09:23:31.917,-29.3762088694,-51.106953924
Nova Prata,21,2023-10-30 09:23:31.917,-28.7839447132,-51.608995692
Nova Ramada,21,2023-10-30 09:23:31.917,-28.0826448724,-53.7069373379
Nova Roma do Sul,21,2023-10-30 09:23:31.917,-28.984748912,-51.405157475
Nova Santa Rita,21,2023-10-30 09:23:31.917,-29.8486155356,-51.275210689
Novo Cabrais,21,2023-10-30 09:23:31.917,-29.7362546057,-52.9550860641
Novo Hamburgo,21,2023-10-30 09:23:31.917,-29.6863260252,-51.1286052776
Novo Machado,21,2023-10-30 09:23:31.917,-27.5784006506,-54.5033844145
Novo Tiradentes,21,2023-10-30 09:23:31.917,-27.5635584345,-53.1857025891
Novo Xingu,21,2023-10-30 09:23:31.917,-27.7481146921,-53.0641092995
Novo Barreiro,21,2023-10-30 09:23:31.917,-27.906788467,-53.113498851
Osório,21,2023-10-30 09:23:31.917,-29.8926970775,-50.2667978126
Paim Filho,21,2023-10-30 09:23:31.917,-27.7033080739,-51.7615966409
Palmares do Sul,21,2023-10-30 09:23:31.917,-30.2600666451,-50.5060519723
Palmeira das Missões,21,2023-10-30 09:23:31.917,-27.9006208754,-53.3149539106
Palmitinho,21,2023-10-30 09:23:31.917,-27.3560199139,-53.555546013
Panambi,21,2023-10-30 09:23:31.917,-28.2927305369,-53.5002651674
Pantano Grande,21,2023-10-30 09:23:31.917,-30.1945515272,-52.3739002353
Paraí,21,2023-10-30 09:23:31.917,-28.5996205337,-51.7820960451
Paraíso do Sul,21,2023-10-30 09:23:31.917,-29.7313142401,-53.179100239
Pareci Novo,21,2023-10-30 09:23:31.917,-29.6393892914,-51.3988696584
Parobé,21,2023-10-30 09:23:31.917,-29.6317492776,-50.8348659023
Passa Sete,21,2023-10-30 09:23:31.917,-29.4516655689,-52.9639832352
Passo do Sobrado,21,2023-10-30 09:23:31.917,-29.74579355,-52.2787581943
Passo Fundo,21,2023-10-30 09:23:31.917,-28.2617671279,-52.4070950926
Paulo Bento,21,2023-10-30 09:23:31.917,-27.7041002827,-52.4224356311
Paverama,21,2023-10-30 09:23:31.917,-29.5548561399,-51.7302929672
Pedras Altas,21,2023-10-30 09:23:31.917,-31.7336369395,-53.5871703196
Pedro Osório,21,2023-10-30 09:23:31.917,-31.8638282218,-52.8263117339
Pejuçara,21,2023-10-30 09:23:31.917,-28.4215860642,-53.6565423318
Pelotas,21,2023-10-30 09:23:31.917,-31.7195978808,-52.344320063
Picada Café,21,2023-10-30 09:23:31.917,-29.4543844431,-51.0640498203
Pinhal,21,2023-10-30 09:23:31.917,-27.5116742435,-53.2147061789
Pinhal da Serra,21,2023-10-30 09:23:31.917,-27.8766645868,-51.1701027237
Pinhal Grande,21,2023-10-30 09:23:31.917,-29.3353601289,-53.3386383371
Pinheirinho do Vale,21,2023-10-30 09:23:31.917,-27.2097627893,-53.6195609569
Pinheiro Machado,21,2023-10-30 09:23:31.917,-31.5805926687,-53.3846199683
Pinto Bandeira,21,2023-10-30 09:23:31.917,-29.097505,-51.450291
Pirapó,21,2023-10-30 09:23:31.917,-28.0453158376,-55.2003099472
Piratini,21,2023-10-30 09:23:31.917,-31.4441124734,-53.104734454
Planalto,21,2023-10-30 09:23:31.917,-27.3314638755,-53.0588808131
Poço das Antas,21,2023-10-30 09:23:31.917,-29.4545464778,-51.6708902733
Pontão,21,2023-10-30 09:23:31.917,-28.0618408394,-52.6753994466
Ponte Preta,21,2023-10-30 09:23:31.917,-27.6570399701,-52.4902319212
Portão,21,2023-10-30 09:23:31.917,-29.6962586011,-51.2301496442
Porto Alegre,21,2023-10-30 09:23:31.917,-30.0300367748,-51.2286604637
Porto Lucena,21,2023-10-30 09:23:31.917,-27.851375116,-55.0115620453
Porto Mauá,21,2023-10-30 09:23:31.917,-27.5786353601,-54.6719518915
Porto Vera Cruz,21,2023-10-30 09:23:31.917,-27.7343739194,-54.899031824
Porto Xavier,21,2023-10-30 09:23:31.917,-27.9056898469,-55.139560262
Pouso Novo,21,2023-10-30 09:23:31.917,-29.1697612523,-52.2108697395
Presidente Lucena,21,2023-10-30 09:23:31.917,-29.5261270682,-51.1815996951
Progresso,21,2023-10-30 09:23:31.917,-29.2403086781,-52.3017166029
Protásio Alves,21,2023-10-30 09:23:31.917,-28.7567128312,-51.4736316973
Putinga,21,2023-10-30 09:23:31.917,-28.9987556541,-52.1599106947
Quaraí,21,2023-10-30 09:23:31.917,-30.3828679609,-56.4536470404
Quatro Irmãos,21,2023-10-30 09:23:31.917,-27.8211966887,-52.4427686045
Quevedos,21,2023-10-30 09:23:31.917,-29.35192135,-54.0712547224
Quinze de Novembro,21,2023-10-30 09:23:31.917,-28.7423613499,-53.0967220568
Redentora,21,2023-10-30 09:23:31.917,-27.6615398827,-53.641933694
Relvado,21,2023-10-30 09:23:31.917,-29.1122786661,-52.0729485543
Restinga Sêca,21,2023-10-30 09:23:31.917,-29.8139485367,-53.3705685765
Rio dos Índios,21,2023-10-30 09:23:31.917,-27.2983975952,-52.8400578928
Rio Grande,21,2023-10-30 09:23:31.917,-32.0504457927,-52.0867696991
Rio Pardo,21,2023-10-30 09:23:31.917,-29.9856258787,-52.3790182512
Riozinho,21,2023-10-30 09:23:31.917,-29.6422860138,-50.4738181138
Roca Sales,21,2023-10-30 09:23:31.917,-29.2850700737,-51.8638917599
Rodeio Bonito,21,2023-10-30 09:23:31.917,-27.4704034355,-53.1685306043
Rolador,21,2023-10-30 09:23:31.917,-28.2563442173,-54.8194269754
Rolante,21,2023-10-30 09:23:31.917,-29.64076289,-50.5734423346
Ronda Alta,21,2023-10-30 09:23:31.917,-27.7819313529,-52.8065335256
Rondinha,21,2023-10-30 09:23:31.917,-27.8318159704,-52.9061601565
Roque Gonzales,21,2023-10-30 09:23:31.917,-28.1353669869,-55.0291861243
Rosário do Sul,21,2023-10-30 09:23:31.917,-30.2440332378,-54.9457608553
Sagrada Família,21,2023-10-30 09:23:31.917,-27.7067309905,-53.135651718
Saldanha Marinho,21,2023-10-30 09:23:31.917,-28.4032861707,-53.0941072016
Salto do Jacuí,21,2023-10-30 09:23:31.917,-29.0886812478,-53.2133096524
Salvador das Missões,21,2023-10-30 09:23:31.917,-28.1216974451,-54.8377420188
Salvador do Sul,21,2023-10-30 09:23:31.917,-29.4397322209,-51.5094214595
Sananduva,21,2023-10-30 09:23:31.917,-27.9440065102,-51.8135019139
Santa Bárbara do Sul,21,2023-10-30 09:23:31.917,-28.3651668167,-53.2505267076
Santa Cecília do Sul,21,2023-10-30 09:23:31.917,-28.164451105,-51.9266712611
Santa Clara do Sul,21,2023-10-30 09:23:31.917,-29.4635962109,-52.0809258239
Santa Cruz do Sul,21,2023-10-30 09:23:31.917,-29.7197684337,-52.4299285874
Santa Maria,21,2023-10-30 09:23:31.917,-29.6855818035,-53.8086753947
Santa Maria do Herval,21,2023-10-30 09:23:31.917,-29.5035155388,-50.9872554094
Santa Margarida do Sul,21,2023-10-30 09:23:31.917,-30.3451034509,-54.0909546704
Santana da Boa Vista,21,2023-10-30 09:23:31.917,-30.874702574,-53.1158749987
SantAna do Livramento,21,2023-10-30 09:23:31.917,-30.8893840112,-55.534814268
Santa Rosa,21,2023-10-30 09:23:31.917,-27.8667497989,-54.4782240988
Santa Tereza,21,2023-10-30 09:23:31.917,-29.1716344399,-51.7343442424
Santa Vitória do Palmar,21,2023-10-30 09:23:31.917,-33.5198600307,-53.3670063807
Santiago,21,2023-10-30 09:23:31.917,-29.1914601709,-54.8690758538
Santo Ângelo,21,2023-10-30 09:23:31.917,-28.3019378733,-54.2641427984
Santo Antônio do Palma,21,2023-10-30 09:23:31.917,-28.4974451045,-52.0246330596
Santo Antônio da Patrulha,21,2023-10-30 09:23:31.917,-29.8320340169,-50.5209859367
Santo Antônio das Missões,21,2023-10-30 09:23:31.917,-28.5080969776,-55.2245566426
Santo Antônio do Planalto,21,2023-10-30 09:23:31.917,-28.3959289066,-52.6837258444
Santo Augusto,21,2023-10-30 09:23:31.917,-27.8534907764,-53.7788495983
Santo Cristo,21,2023-10-30 09:23:31.917,-27.8199297346,-54.6687478953
Santo Expedito do Sul,21,2023-10-30 09:23:31.917,-27.9093694246,-51.6435721743
São Borja,21,2023-10-30 09:23:31.917,-28.6628375267,-56.0010291536
São Domingos do Sul,21,2023-10-30 09:23:31.917,-28.5317631268,-51.8931867142
São Francisco de Assis,21,2023-10-30 09:23:31.917,-29.5527159067,-55.1323857402
São Francisco de Paula,21,2023-10-30 09:23:31.917,-29.4440980748,-50.5821081078
